14day,wavenumber,intensity,,28 day,wavenumber,intensity
,1074.87,0.92265267,,,1074.87,0.892321022
,1073.93,0.8595225,,,1073.93,0.824192106
,1072.98,0.78462951,,,1072.98,0.741550595
,1072.04,0.69992149,,,1072.04,0.654868939
,1071.1,0.61174919,,,1071.1,0.565365256
,1070.15,0.52151012,,,1070.15,0.478965148
,1069.21,0.43751818,,,1069.21,0.399384376
,1068.26,0.36048742,,,1068.26,0.328415056
,1067.32,0.29644224,,,1067.32,0.267492947
,1066.38,0.24211508,,,1066.38,0.219343228
,1065.43,0.19945017,,,1065.43,0.181921319
,1064.49,0.16510914,,,1064.49,0.151264071
,1063.54,0.1386894,,,1063.54,0.127813919
,1062.6,0.11776126,,,1062.6,0.110526287
,1061.65,0.10179944,,,1061.65,0.096836674
,1060.7,0.0898204,,,1060.7,0.085991219
,1059.76,0.08108361,,,1059.76,0.077437373
,1058.81,0.07281098,,,1058.81,0.069470366
,1057.87,0.06717903,,,1057.87,0.062510846
,1056.92,0.06065421,,,1056.92,0.05721424
,1055.97,0.05474692,,,1055.97,0.051286597
,1055.03,0.05012614,,,1055.03,0.045320592
,1054.08,0.04509292,,,1054.08,0.041010848
,1053.13,0.03988945,,,1053.13,0.03731624
,1052.19,0.03523392,,,1052.19,0.03419774
,1051.24,0.0322139,,,1051.24,0.031373476
,1050.29,0.02957621,,,1050.29,0.028260192
,1049.34,0.02668595,,,1049.34,0.026020859
,1048.4,0.0240316,,,1048.4,0.023164068
,1047.45,0.02081328,,,1047.45,0.021062176
,1046.5,0.01824846,,,1046.5,0.018693481
,1045.55,0.01631549,,,1045.55,0.015933017
,1044.6,0.01387478,,,1044.6,0.015204958
,1043.65,0.01160718,,,1043.65,0.014491023
,1042.71,0.01078786,,,1042.71,0.013684522
,1041.76,0.00997935,,,1041.76,0.013197211
,1040.81,0.00845007,,,1040.81,0.011781326
,1039.86,0.00765075,,,1039.86,0.010521869
,1038.91,0.00808804,,,1038.91,0.009802867
,1037.96,0.00668652,,,1037.96,0.008867497
,1037.01,0.00650754,,,1037.01,0.007597259
,1036.06,0.00653683,,,1036.06,0.005729648
,1035.11,0.00665358,,,1035.11,0.005434906
,1034.16,0.0070108,,,1034.16,0.005706318
,1033.21,0.00721131,,,1033.21,0.005273145
,1032.26,0.00482583,,,1032.26,0.005024202
,1031.31,0.00375836,,,1031.31,0.00331743
,1030.36,0.00173742,,,1030.36,0.002981153
,1029.4,0.00136108,,,1029.4,0.003537802
,1028.45,0,,,1028.45,0.004787191
,1027.5,0,,,1027.5,0.00498484
,1026.55,0,,,1026.55,0.004476058
,1025.6,0,,,1025.6,0.003077979
,1024.65,0,,,1024.65,0.002960439
,1023.69,0,,,1023.69,0.001344615
,1022.74,0,,,1022.74,0.001312805
,1021.79,0,,,1021.79,0.001042961
,1020.84,0,,,1020.84,0.001053079
,1019.88,0,,,1019.88,0.00264214
,1018.93,0.00158694,,,1018.93,0.005333868
,1017.98,0.00336618,,,1017.98,0.006655477
,1017.02,0.0065444,,,1017.02,0.009653917
,1016.07,0.00950087,,,1016.07,0.01152261
,1015.12,0.01158292,,,1015.12,0.013663507
,1014.16,0.01425077,,,1014.16,0.015855916
,1013.21,0.01597398,,,1013.21,0.017190844
,1012.25,0.01626974,,,1012.25,0.016003411
,1011.3,0.01401101,,,1011.3,0.014652747
,1010.34,0.01149563,,,1010.34,0.012436625
,1009.39,0.00840006,,,1009.39,0.009960031
,1008.43,0.00642112,,,1008.43,0.005925674
,1007.48,0.00430315,,,1007.48,0.002990382
,1006.52,0.00213041,,,1006.52,0.001089134
,1005.57,0,,,1005.57,0
,1004.61,0,,,1004.61,0
,1003.66,0,,,1003.66,0
,1002.7,0,,,1002.7,0
,1001.74,0,,,1001.74,0
,1000.79,0,,,1000.79,0
,999.832,0,,,999.832,0
,998.875,0,,,998.875,0
,997.919,0,,,997.919,0
,996.962,0,,,996.962,0
,996.004,0,,,996.004,0
,995.047,0,,,995.047,0
,994.089,0,,,994.089,0
,993.132,0,,,993.132,0
,992.174,0,,,992.174,0
,991.216,0,,,991.216,0
,990.258,0,,,990.258,0
,989.299,0,,,989.299,0
,988.341,0,,,988.341,0
,987.382,0,,,987.382,0
,986.423,0,,,986.423,0
,985.464,0,,,985.464,0
,984.505,0,,,984.505,0
,983.545,0,,,983.545,0
,982.586,0,,,982.586,0
,981.626,0,,,981.626,0
,980.666,0,,,980.666,0
,979.706,0,,,979.706,0
,978.746,0,,,978.746,0
,977.785,0,,,977.785,0
,976.824,0,,,976.824,0
,975.864,0,,,975.864,0
,974.903,0,,,974.903,0
,973.941,0,,,973.941,0
,972.98,0,,,972.98,0
,972.019,0,,,972.019,0
,971.057,0,,,971.057,0
,970.095,0,,,970.095,0
,969.133,0,,,969.133,0
,968.171,0,,,968.171,0
,967.209,0,,,967.209,0
,966.246,0,,,966.246,0
,965.283,0,,,965.283,0
,964.32,0,,,964.32,0
,963.357,0,,,963.357,0
,962.394,0,,,962.394,0
,961.431,0,,,961.431,0.001133246
,960.467,0,,,960.467,0.001020213
,959.503,0,,,959.503,0
,958.54,0,,,958.54,0
,957.575,0,,,957.575,0.001025754
,956.611,0,,,956.611,0.001090915
,955.647,0,,,955.647,0
,954.682,0,,,954.682,0.001080463
,953.717,0.00141078,,,953.717,0
,952.752,0.00142751,,,952.752,0
,951.787,0.00161529,,,951.787,0
,950.822,0.00153178,,,950.822,0
,949.857,0.00156559,,,949.857,0
,948.891,0.00155434,,,948.891,0
,947.925,0,,,947.925,0
,946.959,0,,,946.959,0
,945.993,0,,,945.993,0
,945.026,0,,,945.026,0
,944.06,0,,,944.06,0
,943.093,0,,,943.093,0.00103815
,942.126,0.00135302,,,942.126,0.000950882
,941.159,0.00141994,,,941.159,0
,940.192,0.00179351,,,940.192,0
,939.225,0.00354828,,,939.225,0
,938.257,0.00168536,,,938.257,0
,937.289,0,,,937.289,0
,936.322,0,,,936.322,0
,935.353,0,,,935.353,0
,934.385,0.00115127,,,934.385,0
,933.417,0,,,933.417,0
,932.448,0,,,932.448,0
,931.479,0,,,931.479,0
,930.51,0,,,930.51,0
,929.541,0,,,929.541,0
,928.572,0,,,928.572,0
,927.602,0,,,927.602,0
,926.633,0,,,926.633,0
,925.663,0,,,925.663,0
,924.693,0,,,924.693,0
,923.723,0,,,923.723,0
,922.752,0,,,922.752,0
,921.782,0,,,921.782,0
,920.811,0,,,920.811,0
,919.84,0,,,919.84,0
,918.869,0,,,918.869,0
,917.898,0,,,917.898,0
,916.926,0,,,916.926,0
,915.955,0,,,915.955,0
,914.983,0,,,914.983,0
,914.011,0,,,914.011,0
,913.039,0,,,913.039,0
,912.067,0,,,912.067,0
,911.094,0,,,911.094,0
,910.122,0,,,910.122,0
,909.149,0,,,909.149,0
,908.176,0,,,908.176,0
,907.203,0,,,907.203,0
,906.229,0,,,906.229,0
,905.256,0,,,905.256,0
,904.282,0,,,904.282,0
,903.308,0,,,903.308,0
,902.334,0,,,902.334,0
,901.36,0,,,901.36,0
,900.386,0,,,900.386,0
,899.411,0,,,899.411,0
,898.436,0,,,898.436,0
,897.461,0,,,897.461,0
,896.486,0,,,896.486,0
,895.511,0,,,895.511,0
,894.536,0,,,894.536,0
,893.56,0,,,893.56,0
,892.584,0,,,892.584,0
,891.608,0,,,891.608,0
,890.632,0,,,890.632,0
,889.656,0,,,889.656,0
,888.679,0,,,888.679,0
,887.702,0,,,887.702,0
,886.726,0,,,886.726,0
,885.748,0,,,885.748,0
,884.771,0,,,884.771,0
,883.794,0,,,883.794,0
,882.816,0,,,882.816,0
,881.839,0,,,881.839,0
,880.861,0,,,880.861,0
,879.882,0,,,879.882,0
,878.904,0,,,878.904,0
,877.926,0,,,877.926,0
,876.947,0,,,876.947,0
,875.968,0,,,875.968,0
,874.989,0,,,874.989,0
,874.01,0,,,874.01,0
,873.031,0,,,873.031,0
,872.051,0,,,872.051,0
,871.072,0,,,871.072,0
,870.092,0,,,870.092,0
,869.112,0,,,869.112,0
,868.131,0,,,868.131,0
,867.151,0,,,867.151,0
,866.17,0,,,866.17,0
,865.19,0,,,865.19,0
,864.209,0,,,864.209,0
,863.228,0.00145929,,,863.228,0
,862.246,0.00160984,,,862.246,0
,861.265,0.00205434,,,861.265,0
,860.283,0.00155056,,,860.283,0
,859.301,0.00207191,,,859.301,0
,858.319,0.00164205,,,858.319,0
,857.337,0.00161406,,,857.337,0
,856.355,0.00130836,,,856.355,0
,855.372,0,,,855.372,0.001120685
,854.389,0.00129131,,,854.389,0.001302568
,853.407,0.00162042,,,853.407,0.001245327
,852.424,0.00135524,,,852.424,0
,851.44,0,,,851.44,0
,850.457,0,,,850.457,0
,849.473,0,,,849.473,0.001197478
,848.489,0.00142579,,,848.489,0.001492126
,847.505,0.0032701,,,847.505,0.001317878
,846.521,0.0037234,,,846.521,0.001210691
,845.537,0.00430361,,,845.537,0.001350297
,844.552,0.00468945,,,844.552,0.001184379
,843.568,0.00583628,,,843.568,0.001222562
,842.583,0.00508353,,,842.583,0.001111088
,841.598,0.00541383,,,841.598,0.00129579
,840.613,0.00686303,,,840.613,0.002500722
,839.627,0.00770889,,,839.627,0.00406154
,838.642,0.00814779,,,838.642,0.005611204
,837.656,0.00796348,,,837.656,0.006790883
,836.67,0.00778759,,,836.67,0.00671577
,835.684,0.00738903,,,835.684,0.006970898
,834.698,0.00809839,,,834.698,0.007015057
,833.711,0.00948855,,,833.711,0.007235865
,832.724,0.01022521,,,832.724,0.007531701
,831.738,0.01190943,,,831.738,0.008211313
,830.751,0.01273139,,,830.751,0.008381221
,829.763,0.01159374,,,829.763,0.008830116
,828.776,0.01004189,,,828.776,0.008978782
,827.789,0.00912485,,,827.789,0.009341789
,826.801,0.00804418,,,826.801,0.008645232
,825.813,0.00729969,,,825.813,0.008719968
,824.825,0.00831893,,,824.825,0.00933558
,823.837,0.00895262,,,823.837,0.009680976
,822.848,0.00989324,,,822.848,0.009433283
,821.859,0.01066445,,,821.859,0.008955964
,820.871,0.0109486,,,820.871,0.008119875
,819.882,0.00999391,,,819.882,0.007842777
,818.892,0.00929435,,,818.892,0.007395247
,817.903,0.00902844,,,817.903,0.007399249
,816.914,0.00922627,,,816.914,0.007404011
,815.924,0.00906083,,,815.924,0.007292113
,814.934,0.00900711,,,814.934,0.007788011
,813.944,0.00859213,,,813.944,0.007000389
,812.954,0.00897551,,,812.954,0.006583894
,811.963,0.0093132,,,811.963,0.006362914
,810.973,0.01049913,,,810.973,0.006068001
,809.982,0.00887539,,,809.982,0.006295532
,808.991,0.00787401,,,808.991,0.00580879
,808,0.00746808,,,808,0.006123275
,807.008,0.00677061,,,807.008,0.006061314
,806.017,0.00410288,,,806.017,0.005400463
,805.025,0.003351,,,805.025,0.004171262
,804.033,0.00333908,,,804.033,0.003126607
,803.041,0.0035434,,,803.041,0.002760586
,802.049,0.00495188,,,802.049,0.001814826
,801.057,0.00560736,,,801.057,0.001305121
,800.064,0.00551006,,,800.064,0.001720221
,799.071,0.00641218,,,799.071,0.001773982
,798.078,0.00540183,,,798.078,0.002836073
,797.085,0.00485587,,,797.085,0.003001412
,796.092,0.00387431,,,796.092,0.002768848
,795.099,0.00330875,,,795.099,0.002950578
,794.105,0.00388978,,,794.105,0.001873842
,793.111,0.00465301,,,793.111,0.001479917
,792.117,0.00494607,,,792.117,0.00133092
,791.123,0.00531079,,,791.123,0.001582035
,790.128,0.00696295,,,790.128,0.001511561
,789.134,0.00772869,,,789.134,0.002784323
,788.139,0.00764166,,,788.139,0.003594638
,787.144,0.00796309,,,787.144,0.005309655
,786.149,0.00764315,,,786.149,0.005938693
,785.154,0.00777101,,,785.154,0.006087093
,784.158,0.00829077,,,784.158,0.006407775
,783.162,0.00805106,,,783.162,0.006413766
,782.167,0.00780397,,,782.167,0.005859633
,781.171,0.00895439,,,781.171,0.005666236
,780.174,0.00956608,,,780.174,0.004509332
,779.178,0.01157121,,,779.178,0.004654053
,778.181,0.01224826,,,778.181,0.005519156
,777.185,0.01239936,,,777.185,0.005700539
,776.188,0.01187791,,,776.188,0.006310831
,775.191,0.01149549,,,775.191,0.007064399
,774.193,0.01157254,,,774.193,0.007384888
,773.196,0.01090593,,,773.196,0.008017997
,772.198,0.01044057,,,772.198,0.007528314
,771.2,0.01166451,,,771.2,0.007078981
,770.202,0.01262479,,,770.202,0.007495706
,769.204,0.01480016,,,769.204,0.007421386
,768.206,0.01469667,,,768.206,0.006735065
,767.207,0.01439454,,,767.207,0.00645672
,766.208,0.01417607,,,766.208,0.006745843
,765.209,0.0141119,,,765.209,0.007365188
,764.21,0.01468757,,,764.21,0.006570124
,763.211,0.01529869,,,763.211,0.007322299
,762.212,0.01538677,,,762.212,0.007823119
,761.212,0.01576765,,,761.212,0.008854088
,760.212,0.01633361,,,760.212,0.011040711
,759.212,0.01778252,,,759.212,0.012225124
,758.212,0.01917169,,,758.212,0.013434079
,757.211,0.02029748,,,757.211,0.015448101
,756.211,0.02301401,,,756.211,0.018038811
,755.21,0.02707501,,,755.21,0.022555388
,754.209,0.03248549,,,754.209,0.028448285
,753.208,0.04068953,,,753.208,0.03856874
,752.207,0.0495337,,,752.207,0.053260064
,751.205,0.0625236,,,751.205,0.071492483
,750.203,0.08081916,,,750.203,0.094357234
,749.202,0.10226642,,,749.202,0.119638689
,748.2,0.12729691,,,748.2,0.14763304
,747.197,0.15560367,,,747.197,0.174978515
,746.195,0.1843096,,,746.195,0.201484254
,745.192,0.20841716,,,745.192,0.224421234
,744.19,0.22727828,,,744.19,0.239977922
,743.187,0.23800017,,,743.187,0.247974461
,742.183,0.23929965,,,742.183,0.246074905
,741.18,0.2301988,,,741.18,0.233868354
,740.177,0.2121202,,,740.177,0.212569005
,739.173,0.18852419,,,739.173,0.18372307
,738.169,0.16112794,,,738.169,0.152428682
,737.165,0.133032,,,737.165,0.120346486
,736.161,0.10485375,,,736.161,0.091886347
,735.156,0.07871882,,,735.156,0.068514377
,734.152,0.05749577,,,734.152,0.049467331
,733.147,0.04071677,,,733.147,0.036053264
,732.142,0.02937635,,,732.142,0.02587307
,731.137,0.02146757,,,731.137,0.020451219
,730.131,0.01715871,,,730.131,0.016287914
,729.126,0.01623193,,,729.126,0.013185571
,728.12,0.01482418,,,728.12,0.012358823
,727.114,0.01501718,,,727.114,0.011252558
,726.108,0.01468923,,,726.108,0.01022013
,725.102,0.01435101,,,725.102,0.009953897
,724.095,0.01270787,,,724.095,0.008801693
,723.089,0.01142942,,,723.089,0.008797587
,722.082,0.01193374,,,722.082,0.008088985
,721.075,0.0132889,,,721.075,0.008356763
,720.068,0.01361507,,,720.068,0.009035623
,719.06,0.01506699,,,719.06,0.009646218
,718.053,0.01754107,,,718.053,0.012197864
,717.045,0.02071228,,,717.045,0.014452422
,716.037,0.02334448,,,716.037,0.01705246
,715.029,0.0257099,,,715.029,0.019104942
,714.021,0.02611791,,,714.021,0.020972113
,713.012,0.0266982,,,713.012,0.021818215
,712.004,0.02677061,,,712.004,0.022406346
,710.995,0.02635368,,,710.995,0.023087823
,709.986,0.025348,,,709.986,0.024932493
,708.977,0.02595726,,,708.977,0.025087795
,707.967,0.02744692,,,707.967,0.025035351
,706.958,0.02731475,,,706.958,0.024577496
,705.948,0.02792044,,,705.948,0.023985592
,704.938,0.02790677,,,704.938,0.021760655
,703.928,0.02640174,,,703.928,0.020051542
,702.917,0.02524019,,,702.917,0.017542296
,701.907,0.02275536,,,701.907,0.015853261
,700.896,0.02221981,,,700.896,0.01398479
,699.885,0.02010999,,,699.885,0.013469656
,698.874,0.02004866,,,698.874,0.012018535
,697.863,0.02050062,,,697.863,0.01091981
,696.851,0.01883277,,,696.851,0.00999346
,695.84,0.01834096,,,695.84,0.009568501
,694.828,0.01654468,,,694.828,0.009060973
,693.816,0.01560484,,,693.816,0.008589075
,692.804,0.01495358,,,692.804,0.008246746
,691.791,0.01410785,,,691.791,0.007867393
,690.779,0.01436287,,,690.779,0.006695815
,689.766,0.01290905,,,689.766,0.006360557
,688.753,0.01282782,,,688.753,0.00603525
,687.74,0.01335551,,,687.74,0.004620193
,686.727,0.01286336,,,686.727,0.004976876
,685.713,0.01323124,,,685.713,0.005265089
,684.7,0.01252313,,,684.7,0.005352069
,683.686,0.01334284,,,683.686,0.00507659
,682.672,0.01348339,,,682.672,0.005877297
,681.658,0.01384772,,,681.658,0.005922065
,680.643,0.01255149,,,680.643,0.00500188
,679.629,0.01162751,,,679.629,0.00519315
,678.614,0.01166308,,,678.614,0.004797043
,677.599,0.01250383,,,677.599,0.00504438
,676.584,0.01269896,,,676.584,0.005262569
,675.568,0.01303855,,,675.568,0.004889672
,674.553,0.01320274,,,674.553,0.005203236
,673.537,0.01328104,,,673.537,0.005283034
,672.521,0.01298205,,,672.521,0.005283887
,671.505,0.01261814,,,671.505,0.005075562
,670.489,0.01137225,,,670.489,0.005062672
,669.472,0.01126783,,,669.472,0.004870385
,668.456,0.01137367,,,668.456,0.004978543
,667.439,0.01109032,,,667.439,0.005067646
,666.422,0.01076314,,,666.422,0.004844617
,665.405,0.01069563,,,665.405,0.005456062
,664.387,0.01062322,,,664.387,0.005498111
,663.37,0.01089477,,,663.37,0.005790442
,662.352,0.01023323,,,662.352,0.005801163
,661.334,0.01020137,,,661.334,0.005729482
,660.316,0.01038323,,,660.316,0.004978231
,659.297,0.01011721,,,659.297,0.005093347
,658.279,0.01086378,,,658.279,0.004941513
,657.26,0.01088676,,,657.26,0.00495913
,656.241,0.0106494,,,656.241,0.004482203
,655.222,0.01018085,,,655.222,0.00463047
,654.203,0.01061274,,,654.203,0.004147526
,653.183,0.01031228,,,653.183,0.004234081
,652.164,0.01016306,,,652.164,0.003918749
,651.144,0.00937053,,,651.144,0.003615144
,650.124,0.00896926,,,650.124,0.003587716
,649.104,0.00896842,,,649.104,0.004058839
,648.083,0.01064319,,,648.083,0.004213616
,647.063,0.01079344,,,647.063,0.004664207
,646.042,0.01095756,,,646.042,0.004768423
,645.021,0.01085194,,,645.021,0.005985016
,644,0.01126486,,,644,0.00681638
,642.978,0.01127373,,,642.978,0.007374886
,641.957,0.0108374,,,641.957,0.007295093
,640.935,0.01041391,,,640.935,0.006450106
,639.913,0.0099406,,,639.913,0.005809374
,638.891,0.01117301,,,638.891,0.006375618
,637.869,0.01541053,,,637.869,0.011651459
,636.846,0.02477415,,,636.846,0.02016575
,635.824,0.04101557,,,635.824,0.037497241
,634.801,0.06455283,,,634.801,0.062196878
,633.778,0.09095459,,,633.778,0.087282493
,632.755,0.11637679,,,632.755,0.109426176
,631.731,0.13509124,,,631.731,0.123566394
,630.708,0.14179213,,,630.708,0.126247666
,629.684,0.13528042,,,629.684,0.116520158
,628.66,0.11856086,,,628.66,0.097635003
,627.636,0.09494085,,,627.636,0.073899219
,626.611,0.06982441,,,626.611,0.050873051
,625.587,0.04949068,,,625.587,0.033194721
,624.562,0.03465843,,,624.562,0.022531592
,623.537,0.02547301,,,623.537,0.016253497
,622.512,0.02061583,,,622.512,0.013065166
,621.487,0.01776285,,,621.487,0.011814507
,620.461,0.01516847,,,620.461,0.010894416
,619.436,0.01225817,,,619.436,0.010070622
,618.41,0.01184012,,,618.41,0.008950961
,617.384,0.01231188,,,617.384,0.007061139
,616.357,0.01167516,,,616.357,0.006417183
,615.331,0.01280886,,,615.331,0.006389323
,614.304,0.01402702,,,614.304,0.007970516
,613.277,0.01455498,,,613.277,0.007913338
,612.25,0.01475071,,,612.25,0.008517653
,611.223,0.01640521,,,611.223,0.009237688
,610.196,0.01617208,,,610.196,0.009295843
,609.168,0.01604667,,,609.168,0.009143974
,608.141,0.01700022,,,608.141,0.008529378
,607.113,0.01736795,,,607.113,0.008404463
,606.084,0.01703495,,,606.084,0.007340507
,605.056,0.01583187,,,605.056,0.007787197
,604.028,0.01478527,,,604.028,0.008523219
,602.999,0.01303342,,,602.999,0.008101042
,601.97,0.01208147,,,601.97,0.007700081
,600.941,0.01354139,,,600.941,0.007746525
,599.912,0.01407092,,,599.912,0.007365603
,598.882,0.01422514,,,598.882,0.0075371
,597.852,0.01468718,,,597.852,0.007829324
,596.823,0.01486863,,,596.823,0.007701869
,595.793,0.01486025,,,595.793,0.007864231
,594.762,0.01350953,,,594.762,0.007204741
,593.732,0.01256983,,,593.732,0.007513094
,592.701,0.01176231,,,592.701,0.00720224
,591.671,0.01128889,,,591.671,0.00762438
,590.64,0.01304636,,,590.64,0.007464973
,589.608,0.01371216,,,589.608,0.008259363
,588.577,0.01293521,,,588.577,0.007966618
,587.545,0.01181913,,,587.545,0.007654042
,586.514,0.01045276,,,586.514,0.007889287
,585.482,0.0106724,,,585.482,0.008019131
,584.45,0.01177151,,,584.45,0.007373108
,583.417,0.01247629,,,583.417,0.007424855
,582.385,0.0120269,,,582.385,0.007149287
,581.352,0.011812,,,581.352,0.007061106
,580.319,0.01277311,,,580.319,0.006397815
,579.286,0.01248705,,,579.286,0.005812657
,578.253,0.0113269,,,578.253,0.005358086
,577.219,0.0107759,,,577.219,0.005628451
,576.186,0.01164804,,,576.186,0.00675619
,575.152,0.01383546,,,575.152,0.008198791
,574.118,0.01559147,,,574.118,0.010231308
,573.083,0.0179385,,,573.083,0.011709437
,572.049,0.01736784,,,572.049,0.013344239
,571.014,0.01835472,,,571.014,0.015502803
,569.98,0.01993708,,,569.98,0.01619857
,568.945,0.02032972,,,568.945,0.018012528
,567.909,0.02135341,,,567.909,0.020200853
,566.874,0.02325624,,,566.874,0.020935145
,565.838,0.02520334,,,565.838,0.022058768
,564.803,0.02659219,,,564.803,0.023433574
,563.767,0.02733402,,,563.767,0.023845784
,562.73,0.02874905,,,562.73,0.023789349
,561.694,0.028573,,,561.694,0.023957528
,560.658,0.02943276,,,560.658,0.023482446
,559.621,0.02830839,,,559.621,0.024144507
,558.584,0.02718945,,,558.584,0.025382667
,557.547,0.02687462,,,557.547,0.025396509
,556.509,0.02738604,,,556.509,0.025228247
,555.472,0.02763848,,,555.472,0.025259404
,554.434,0.02840703,,,554.434,0.024364018
,553.396,0.02905791,,,553.396,0.024260061
,552.358,0.02960397,,,552.358,0.024028311
,551.32,0.0295656,,,551.32,0.023583545
,550.282,0.02969695,,,550.282,0.022630153
,549.243,0.02726558,,,549.243,0.022868706
,548.204,0.02711116,,,548.204,0.022447192
,547.165,0.02633589,,,547.165,0.021092982
,546.126,0.02683635,,,546.126,0.020690676
,545.086,0.02638636,,,545.086,0.020149359
,544.047,0.02584057,,,544.047,0.019077616
,543.007,0.02522955,,,543.007,0.019016671
,541.967,0.02452407,,,541.967,0.018746449
,540.927,0.02224085,,,540.927,0.017859536
,539.886,0.02119966,,,539.886,0.017013804
,538.846,0.0199619,,,538.846,0.016477653
,537.805,0.01858641,,,537.805,0.015273973
,536.764,0.01718652,,,536.764,0.01309704
,535.723,0.01772677,,,535.723,0.013069627
,534.681,0.01738433,,,534.681,0.011964522
,533.64,0.01860788,,,533.64,0.011577399
,532.598,0.01975911,,,532.598,0.011857659
,531.556,0.02050553,,,531.556,0.012229915
,530.514,0.0208347,,,530.514,0.012497579
,529.472,0.02093649,,,529.472,0.012264695
,528.429,0.02118639,,,528.429,0.012427313
,527.387,0.01941322,,,527.387,0.01255499
,526.344,0.01939988,,,526.344,0.012829939
,525.301,0.0201052,,,525.301,0.013184045
,524.257,0.01983462,,,524.257,0.013100382
,523.214,0.02025898,,,523.214,0.013474403
,522.17,0.02015793,,,522.17,0.015144039
,521.126,0.01937257,,,521.126,0.01564089
,520.082,0.01738659,,,520.082,0.015351075
,519.038,0.01610803,,,519.038,0.014795557
,517.993,0.01579558,,,517.993,0.015146948
,516.949,0.01474258,,,516.949,0.012869793
,515.904,0.01530794,,,515.904,0.011535153
,514.859,0.01614619,,,514.859,0.010187556
,513.814,0.01567142,,,513.814,0.008666982
,512.768,0.01626084,,,512.768,0.007104886
,511.723,0.01768022,,,511.723,0.006930751
,510.677,0.01645431,,,510.677,0.006766424
,509.631,0.01380246,,,509.631,0.006587954
,508.585,0.01337508,,,508.585,0.007446648
,507.538,0.01171708,,,507.538,0.008678921
,506.492,0.01041394,,,506.492,0.009422616
,505.445,0.01025778,,,505.445,0.009453669
,504.398,0.01038008,,,504.398,0.01034464
,503.351,0.01072092,,,503.351,0.009037882
,502.303,0.01140899,,,502.303,0.007985394
,501.256,0.01163996,,,501.256,0.006942905
,500.208,0.00997466,,,500.208,0.006820734
,499.16,0.0085383,,,499.16,0.006143399
,498.112,0.00710937,,,498.112,0.005614429
,497.063,0.00561927,,,497.063,0.005948208
,496.015,0.00419361,,,496.015,0.00637969
,494.966,0.00510582,,,494.966,0.005804231
,493.917,0.00554432,,,493.917,0.005816352
,492.868,0.00645463,,,492.868,0.004929017
,491.819,0.00572043,,,491.819,0.005054154
,490.769,0.00515734,,,490.769,0.005661706
,489.72,0.00428927,,,489.72,0.00524103
,488.67,0.00344619,,,488.67,0.005493505
,487.62,0.00147646,,,487.62,0.006217315
,486.569,0.00187222,,,486.569,0.006579368
,485.519,0.00158516,,,485.519,0.006939616
,484.468,0.00216452,,,484.468,0.005903334
,483.417,0.00335882,,,483.417,0.004713514
,482.366,0.00378816,,,482.366,0.004698738
,481.315,0.00208868,,,481.315,0.004665282
,480.263,0.00180785,,,480.263,0.004864076
,479.212,0.0013402,,,479.212,0.002396739
,478.16,0,,,478.16,0.002682812
,477.108,0,,,477.108,0.003697281
,476.055,0,,,476.055,0.002347972
,475.003,0,,,475.003,0.001618669
,473.95,0,,,473.95,0
,472.897,0,,,472.897,0
,471.844,0,,,471.844,0
,470.791,0.00134465,,,470.791,0
,469.738,0.00133728,,,469.738,0
,468.684,0.00169521,,,468.684,0
,467.63,0.00132577,,,467.63,0
,466.576,0.00126221,,,466.576,0.001109661
,465.522,0.00301536,,,465.522,0.001786197
,464.468,0.0030864,,,464.468,0.003821291
,463.413,0.00342943,,,463.413,0.00469346
,462.358,0.0033344,,,462.358,0.004867233
,461.303,0.00349169,,,461.303,0.005375537
,460.248,0.00507539,,,460.248,0.005437641
,459.193,0.00660183,,,459.193,0.005980392
,458.137,0.00843621,,,458.137,0.0052337
,457.081,0.00883847,,,457.081,0.005043633
,456.025,0.01087933,,,456.025,0.005562332
,454.969,0.01249121,,,454.969,0.006846756
,453.913,0.01334586,,,453.913,0.00955519
,452.856,0.01587917,,,452.856,0.011944422
,451.799,0.01524451,,,451.799,0.012949323
,450.742,0.01529683,,,450.742,0.014233753
,449.685,0.01526725,,,449.685,0.015794435
,448.628,0.01727731,,,448.628,0.015628983
,447.57,0.01818836,,,447.57,0.014470658
,446.512,0.01885944,,,446.512,0.014522973
,445.454,0.01974029,,,445.454,0.015441998
,444.396,0.01999722,,,444.396,0.016509839
,443.338,0.02131238,,,443.338,0.018099227
,442.279,0.02288595,,,442.279,0.01891905
,441.221,0.02129169,,,441.221,0.019116127
,440.162,0.02080089,,,440.162,0.019846322
,439.102,0.02092598,,,439.102,0.020335719
,438.043,0.02303463,,,438.043,0.019521713
,436.983,0.02273397,,,436.983,0.019116757
,435.924,0.02300819,,,435.924,0.018691187
,434.864,0.02218675,,,434.864,0.018087498
,433.804,0.02044727,,,433.804,0.01697226
,432.743,0.01987244,,,432.743,0.016641824
,431.683,0.01988912,,,431.683,0.015609556
,430.622,0.01802864,,,430.622,0.01556587
,429.561,0.01711772,,,429.561,0.015621601
,428.5,0.01770815,,,428.5,0.01616136
,427.439,0.01916211,,,427.439,0.01695189
,426.377,0.01824637,,,426.377,0.017313581
,425.315,0.01850572,,,425.315,0.016971727
,424.253,0.01830391,,,424.253,0.016165506
,423.191,0.01744004,,,423.191,0.015692803
,422.129,0.0175615,,,422.129,0.015772996
,421.066,0.01815195,,,421.066,0.015082424
,420.004,0.01775461,,,420.004,0.015344266
